Software ver: OPC-N3 Alphasense 1.0.6457.18465
Device SerNo,OPC-N3 177470016                                            
InfoString,OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
Laser digital pot setting,145
Fan digital pot setting,255
ToF to SFR factor,56
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin23 (upper boundary)
Bin low boundary (ADC o/p),14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Bin low boundary (particle diameter [um]),0.35,0.46,0.66,1.00,1.30,1.70,2.30,3.00,4.00,5.20,6.50,8.00,10.00,12.00,14.00,16.00,18.00,20.00,22.00,25.00,28.00,31.00,34.00,37.00,40.00
Bin mean (particle diameter [um]),0.41,0.56,0.83,1.15,1.50,2.00,2.65,3.50,4.60,5.85,7.25,9.00,11.00,13.00,15.00,17.00,19.00,21.00,23.50,26.50,29.50,32.50,35.50,38.50
Vol of a particle in bin (um3),0.0348,0.0920,0.2994,0.7963,1.7671,4.1888,9.7440,22.4493,50.9650,104.8253,199.5320,381.7035,696.9100,1150.3465,1767.1459,2572.4408,3591.3640,4849.0483,6795.1995,9743.9769,13442.0241,17974.1642,23425.2202,29880.0150
Weighting for bin,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Data:
OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
43579.1681826852,1.403,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.603,4.99,5.24,31.1,27.5,1,0,418,0,0,607,0.02,0.02,0.02,0.02,0.03,0.04
43579.1682984259,2.004,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,2.405,4.99,5.21,31.1,27.5,0,0,437,0,0,606,0.03,0.07,0.08,0.02,0.03,0.04
43579.1684141667,0.802,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.403,4.99,5.25,31.1,27.4,3,0,402,0,0,606,0.02,0.02,0.02,0.02,0.03,0.04
43579.1685299074,2.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.806,4.99,5.25,31.1,27.5,3,0,429,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1686456481,1.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.603,4.99,5.25,31.1,27.5,2,0,409,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1687613889,1.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.804,4.99,5.25,31.1,27.4,3,0,426,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1688771296,2.004,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,8.33,0.00,0.00,2.405,4.99,5.25,31.1,27.5,3,0,401,1,0,607,0.03,0.05,0.05,0.02,0.03,0.03
43579.1689928704,1.002,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.603,4.99,5.28,31.1,27.5,1,0,396,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1691086111,1.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.28,31.1,27.5,1,0,432,0,0,606,0.01,0.01,0.01,0.02,0.02,0.02
43579.1692243518,1.403,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,7.33,0.00,0.00,2.004,4.99,5.31,31.1,27.5,1,0,437,0,0,606,0.03,0.05,0.05,0.02,0.02,0.02
43579.1693400926,1.202,0.601,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.33,0.00,0.00,0.00,2.204,4.99,5.17,31.1,27.5,4,0,413,0,0,606,0.03,0.04,0.04,0.02,0.02,0.02
43579.1694558333,1.403,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,2.004,4.99,5.18,31.1,27.5,2,0,439,0,0,607,0.02,0.03,0.03,0.02,0.02,0.03
43579.1695715741,1.002,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.403,4.99,5.19,31.1,27.5,2,0,422,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
43579.1696873148,1.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.603,4.99,5.19,31.1,27.5,1,0,428,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
43579.1698030556,0.601,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.202,4.99,5.22,31.1,27.5,1,0,442,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
43579.1699187963,0.401,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.601,4.99,5.22,31.1,27.4,4,0,440,0,0,606,0.01,0.01,0.01,0.02,0.02,0.02
43579.170034537,1.202,0.200,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.00,0.00,0.00,0.00,1.804,4.99,5.16,31.1,27.5,2,0,416,0,0,606,0.03,0.08,0.09,0.02,0.03,0.03
43579.1701502778,1.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.603,4.99,5.16,31.1,27.5,2,0,474,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1702660185,1.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.202,4.99,5.17,31.0,27.4,6,0,423,1,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1703817593,2.204,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,2.605,4.99,5.18,31.1,27.4,2,0,445,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1704975,2.004,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,2.405,4.99,5.20,31.1,27.4,0,0,402,0,0,606,0.03,0.08,0.08,0.02,0.03,0.03
43579.1706132407,1.603,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,2.004,4.99,5.21,31.0,27.4,2,0,440,0,0,607,0.02,0.02,0.02,0.02,0.03,0.03
43579.1707289815,1.403,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,2.204,4.99,5.22,31.1,27.5,1,0,419,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1708447222,2.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.204,4.99,5.22,31.1,27.4,0,0,433,1,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.170960463,0.802,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.00,0.00,0.00,0.00,1.202,4.99,5.14,31.1,27.4,3,0,435,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1710762037,1.804,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,2.204,4.99,5.19,31.1,27.4,5,0,445,0,0,607,0.02,0.02,0.02,0.02,0.03,0.03
43579.1711919444,1.804,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.004,4.99,5.19,31.1,27.4,4,0,438,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1713076852,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.19,31.0,27.4,0,0,451,1,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1714234259,2.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.806,4.99,5.19,31.0,27.4,2,0,438,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1715391667,1.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.19,31.1,27.5,3,0,410,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1716549074,1.002,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,10.33,0.00,1.202,4.99,5.19,31.0,27.5,2,0,435,0,0,607,0.01,0.11,0.16,0.02,0.03,0.03
43579.1717706482,0.601,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.002,4.99,5.24,31.0,27.5,1,0,445,0,0,607,0.01,0.01,0.01,0.02,0.03,0.03
43579.1718863889,1.403,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,1.603,4.99,5.24,31.1,27.5,1,0,429,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1720021296,1.202,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.24,31.1,27.5,4,0,411,0,0,606,0.02,0.07,0.07,0.02,0.03,0.03
43579.1721178704,1.403,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,1.804,4.99,5.28,31.0,27.5,5,0,421,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1722336111,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.28,31.0,27.4,2,0,438,2,0,607,0.01,0.01,0.01,0.02,0.03,0.03
43579.1723493519,2.204,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,2.405,4.99,5.29,31.1,27.5,3,0,431,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1724650926,1.202,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.29,31.1,27.5,2,0,410,2,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1725808333,0.601,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.002,4.99,5.27,31.1,27.4,4,0,440,0,0,606,0.02,0.06,0.07,0.02,0.03,0.03
43579.1726965741,0.802,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.27,31.1,27.4,2,0,454,0,0,606,0.02,0.03,0.03,0.02,0.03,0.03
43579.1728123148,1.804,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.004,4.99,5.27,31.1,27.4,2,0,453,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1729280556,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.601,4.99,5.28,31.1,27.5,2,0,440,1,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1730437963,0.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.802,4.99,5.28,31.1,27.5,2,0,441,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.173159537,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.28,31.1,27.5,1,0,407,1,0,606,0.01,0.01,0.01,0.01,0.03,0.03
43579.1732752778,1.202,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.804,4.99,5.33,31.1,27.5,3,0,454,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1733910185,1.403,0.000,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.004,4.99,5.33,31.1,27.4,2,0,439,0,0,606,0.03,0.04,0.04,0.02,0.03,0.03
43579.1735067593,0.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.00,0.00,0.00,0.00,0.802,4.99,5.37,31.1,27.5,2,0,450,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
43579.1736225,1.804,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,2.405,4.99,5.33,31.1,27.4,1,0,427,1,0,607,0.02,0.02,0.02,0.02,0.03,0.03
43579.1737382407,2.204,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,2.405,4.99,5.35,31.1,27.5,2,0,404,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1738539815,1.403,0.200,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,2.004,4.99,5.35,31.1,27.4,3,0,445,0,0,606,0.03,0.03,0.03,0.02,0.03,0.03
43579.1739697222,1.603,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.804,4.99,5.37,31.1,27.4,0,0,439,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
43579.174085463,1.403,0.000,0.000,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,9.00,0.00,0.00,1.804,4.99,5.37,31.1,27.5,1,0,435,0,0,606,0.02,0.19,0.37,0.02,0.03,0.04
43579.1742012037,2.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,2.004,4.99,5.37,31.0,27.5,1,0,445,0,0,606,0.01,0.01,0.01,0.02,0.03,0.04
43579.1743169444,1.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.002,4.99,5.37,31.0,27.5,3,0,437,0,0,606,0.01,0.01,0.01,0.01,0.03,0.04
43579.1744326852,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.67,0.00,0.00,0.00,0.601,4.99,5.31,31.0,27.4,3,0,426,0,0,606,0.01,0.01,0.01,0.01,0.03,0.04
43579.1745484259,1.804,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,10.00,0.00,0.00,2.004,4.99,5.31,31.0,27.5,2,0,434,0,0,606,0.02,0.04,0.04,0.01,0.03,0.04
43579.1746641667,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.31,31.0,27.5,2,0,422,1,0,606,0.01,0.01,0.01,0.01,0.03,0.04
43579.1747799074,1.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.804,4.99,5.31,31.1,27.5,2,0,466,0,0,606,0.01,0.01,0.01,0.01,0.03,0.04
43579.1748956481,1.804,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,10.67,0.00,0.00,2.004,4.99,5.31,31.0,27.5,3,0,432,0,0,606,0.02,0.04,0.04,0.01,0.03,0.04
43579.1750113889,0.802,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,8.00,0.00,0.00,1.202,4.99,5.31,31.1,27.5,3,0,439,0,0,606,0.02,0.04,0.05,0.01,0.03,0.04
43579.1751271296,1.202,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.403,4.99,5.34,31.1,27.4,2,0,426,0,0,606,0.01,0.01,0.01,0.01,0.03,0.03
43579.1752428704,1.202,0.401,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.00,9.67,0.00,0.00,1.804,4.99,5.25,31.1,27.5,5,0,456,0,0,606,0.02,0.04,0.04,0.02,0.03,0.03
43579.1753586111,1.403,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,8.67,0.00,0.00,1.603,4.99,5.25,31.1,27.5,2,0,445,0,0,606,0.02,0.04,0.04,0.02,0.03,0.04
43579.1754743519,1.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,1.202,4.99,5.29,31.0,27.5,3,0,445,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1755900926,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.29,31.0,27.4,4,0,449,0,0,606,0.01,0.01,0.01,0.01,0.03,0.03
43579.1757058333,1.002,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.403,4.99,5.33,31.0,27.5,0,0,463,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1758215741,2.605,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,2.806,4.99,5.36,31.1,27.5,2,0,424,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
43579.1759373148,1.002,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,1.403,4.99,5.40,31.1,27.5,1,0,426,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
43579.1760530556,1.804,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.00,0.00,0.00,0.00,2.204,4.99,5.45,31.1,27.5,2,0,455,0,0,607,0.02,0.03,0.03,0.02,0.03,0.03
43579.1761687963,1.603,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,1.804,4.99,5.42,31.0,27.5,3,0,446,0,0,607,0.01,0.01,0.01,0.02,0.02,0.03
43579.176284537,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.42,31.1,27.5,1,0,458,0,0,607,0.01,0.01,0.01,0.01,0.02,0.03
43579.1764002778,2.004,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,2.204,4.99,5.43,31.1,27.5,7,0,465,1,0,606,0.02,0.02,0.02,0.01,0.02,0.03
43579.1765160185,1.603,0.200,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,2.204,4.99,5.40,31.1,27.5,3,0,470,0,0,606,0.02,0.17,0.36,0.02,0.03,0.04
