date,Bin0,Bin1,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin2,Bin20,Bin21,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin22,Bin23,OPCHum,OPCTemp,OPCTsam,OPCVol,Particulate_Matter_1,Particulate_Matter_10,Particulate_Matter_25
2019-04-23T20:49:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.03125,0,0,0,16.092,29.274,245,127.1875,0.03125,0.4375,0.09375
2019-04-23T20:50:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.085,29.274,245,131.140625,0,0.125,0.09375
2019-04-23T20:51:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.102,29.275,245,131.0625,0.03125,0.03125,0.03125
2019-04-23T20:52:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.091,29.275,245,133.140625,0,0.0625,0.03125
2019-04-23T20:53:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.087,29.274,245,129.640625,0.03125,0.09375,0.09375
2019-04-23T20:54:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.087,29.277,245,132.875,0.03125,0.4375,0.09375
2019-04-23T20:55:00Z,0.5625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.087,29.276,244,129.609375,0.03125,0.21875,0.0625
2019-04-23T20:56:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.091,29.272,245,130.375,0,0.0625,0.0625
2019-04-23T20:57:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.095,29.273,245,128.859375,0,0.0625,0.0625
2019-04-23T20:58:00Z,0.46875,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.089,29.277,245,130.765625,0.03125,0.03125,0.03125
2019-04-23T20:59:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,16.085,29.278,245,131.40625,0.03125,0.125,0.09375
2019-04-23T21:00:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.093,29.274,245,133.25,0,0.125,0.0625
2019-04-23T21:01:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.088,29.272,245,133.53125,0,0.03125,0.03125
2019-04-23T21:02:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.095,29.27,245,130.625,0,0.125,0.0625
2019-04-23T21:03:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.096,29.269,245,130.28125,0,0.125,0.0625
2019-04-23T21:04:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.102,29.272,245,131.390625,0,0.1875,0.09375
2019-04-23T21:05:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.095,29.274,245,132.3125,0,0.03125,0.0625
2019-04-23T21:06:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.075,29.277,245,127.59375,0.03125,0.15625,0.09375
2019-04-23T21:07:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.09,29.277,245,126.625,0,0.28125,0.125
2019-04-23T21:08:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.088,29.272,245,126.21875,0.03125,0.09375,0.09375
2019-04-23T21:09:00Z,0.40625,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0.03125,0,0,16.087,29.273,245,128.28125,0,0.9375,0.15625
2019-04-23T21:10:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.088,29.273,245,129.5,0.03125,0.03125,0.03125
2019-04-23T21:11:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.08,29.277,245,126.578125,0.03125,0.09375,0.0625
2019-04-23T21:12:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.082,29.276,245,128.9375,0,0.03125,0.03125
2019-04-23T21:13:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,16.084,29.277,245,126.234375,0,0.09375,0.0625
2019-04-23T21:14:00Z,0.46875,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.084,29.276,245,125.875,0.03125,0.125,0.09375
2019-04-23T21:15:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.075,29.275,245,123.125,0,0.0625,0.03125
2019-04-23T21:16:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.03125,0,0,0,0,0,16.068,29.278,245,127.546875,0.03125,0.3125,0.125
2019-04-23T21:17:00Z,0.5625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.076,29.276,245,126.96875,0.03125,0.125,0.0625
2019-04-23T21:18:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,16.066,29.275,245,126.828125,0,0.125,0.09375
2019-04-23T21:19:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.054,29.277,245,124.703125,0,0.375,0.03125
2019-04-23T21:20:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.069,29.277,245,126.0625,0,0.125,0.09375
2019-04-23T21:21:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.067,29.277,245,126.53125,0,0,0.03125
2019-04-23T21:22:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,16.066,29.276,245,126.671875,0,0.75,0.09375
2019-04-23T21:23:00Z,0.40625,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.072,29.274,245,124.53125,0.03125,0.15625,0.09375
2019-04-23T21:24:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0.03125,0,0,0,0,0,0,16.067,29.276,245,122.46875,0,0.125,0.0625
2019-04-23T21:25:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,16.067,29.273,245,123.390625,0,0.25,0.09375
2019-04-23T21:26:00Z,0.46875,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.054,29.277,245,123.34375,0.03125,0.71875,0.03125
2019-04-23T21:27:00Z,0.5625,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0,0.03125,0,0,0,16.063,29.275,245,121.046875,0.03125,0.40625,0.0625
2019-04-23T21:28:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.071,29.274,245,121.578125,0,0,0.03125
2019-04-23T21:29:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.054,29.274,245,125.46875,0.03125,0.09375,0.0625
2019-04-23T21:30:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.053,29.28,245,128.8125,0.03125,0.125,0.09375
2019-04-23T21:31:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.052,29.28,244,129.578125,0,0.125,0.09375
2019-04-23T21:32:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,16.053,29.28,245,127.09375,0.03125,0.125,0.09375
2019-04-23T21:33:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.059,29.279,245,124.453125,0,0.09375,0.0625
2019-04-23T21:34:00Z,0.53125,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,16.051,29.275,245,122.453125,0.03125,0.375,0.0625
2019-04-23T21:35:00Z,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.064,29.275,245,122.71875,0,0.0625,0.0625
2019-04-23T21:36:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.066,29.27,245,119.90625,0.03125,0.21875,0.125
2019-04-23T21:37:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.062,29.266,245,118.546875,0.03125,0.03125,0.03125
2019-04-23T21:38:00Z,0.5625,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.068,29.263,245,118.46875,0.03125,0.0625,0.03125
2019-04-23T21:39:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.086,29.261,245,118.3125,0,0.84375,0.125
2019-04-23T21:40:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.088,29.257,245,119.703125,0.03125,0.1875,0.0625
2019-04-23T21:41:00Z,0.53125,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.083,29.251,244,119.03125,0,0.03125,0.03125
2019-04-23T21:42:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.111,29.246,245,118.484375,0,0,0
2019-04-23T21:43:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.128,29.238,245,120.75,0.03125,0,0.03125
2019-04-23T21:44:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.15,29.229,245,121.703125,0.03125,0.0625,0.0625
2019-04-23T21:45:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.152,29.224,245,121.1875,0,0.125,0.0625
2019-04-23T21:46:00Z,0.59375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.155,29.22,245,120.59375,0.03125,0.0625,0.0625
2019-04-23T21:47:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.16,29.22,245,120.75,0.03125,0.21875,0.0625
2019-04-23T21:48:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.162,29.225,245,120.09375,0,0.03125,0.03125
2019-04-23T21:49:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.156,29.221,245,118.421875,0,0.09375,0.0625
2019-04-23T21:50:00Z,0.5625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.166,29.214,245,119.578125,0.03125,0.40625,0.0625
2019-04-23T21:51:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.176,29.211,244,117.234375,0,0.03125,0
2019-04-23T21:52:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,16.18,29.212,245,118.59375,0,0.0625,0.0625
2019-04-23T21:53:00Z,0.59375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.185,29.21,245,120.09375,0,0,0.03125
2019-04-23T21:54:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.191,29.208,245,117.546875,0.03125,0.03125,0.03125
2019-04-23T21:55:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.185,29.206,245,118.0625,0,0.03125,0.03125
2019-04-23T21:56:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.203,29.206,245,118.234375,0.03125,0.09375,0.0625
2019-04-23T21:57:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.208,29.204,245,119.984375,0.03125,0.03125,0.03125
2019-04-23T21:58:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.03125,0,0,0,0,0,16.203,29.204,245,119.8125,0.03125,0.1875,0.125
2019-04-23T21:59:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.205,29.203,245,119.796875,0.03125,0.09375,0.09375
2019-04-23T22:00:00Z,0.53125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21,29.2,245,119.578125,0,0.375,0.0625
2019-04-23T22:01:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.215,29.199,245,120.828125,0.03125,0.0625,0.0625
2019-04-23T22:02:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.226,29.196,245,122.21875,0,0.25,0.125
2019-04-23T22:03:00Z,0.390625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0.015625,0,0,0,0,0,16.225,29.1975,245,123.1875,0.015625,0.0625,0.046875
2019-04-23T22:04:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.24,29.194,245,119.453125,0.03125,0.0625,0.0625
2019-04-23T22:05:00Z,0.34375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.233,29.195,245,118.9375,0,0.09375,0.0625
2019-04-23T22:06:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.242,29.193,245,119.140625,0.03125,0.09375,0.09375
2019-04-23T22:07:00Z,0.53125,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.243,29.192,245,120.328125,0,0.1875,0.03125
2019-04-23T22:08:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-23T22:09:00Z,0.390625,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.015625,0,0,0,0,0,0,0,16.2375,29.193,244.5,118.6875,0,0.265625,0.078125
2019-04-23T22:10:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-23T22:11:00Z,0.421875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.2415,29.191,245,119.3984375,0.015625,0.0625,0.046875
2019-04-23T22:12:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-23T22:13:00Z,0.40625,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.015625,0,0.015625,0,0,0,0,0,16.237,29.1915,245,119.4296875,0,0.0625,0.046875
2019-04-23T22:14:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.24,29.19,245,116.5,0,0.09375,0.0625
2019-04-23T22:15:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,16.236,29.192,245,114.25,0.03125,0.125,0.09375
2019-04-23T22:16:00Z,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.235,29.19,245,112,0.03125,0.09375,0.03125
2019-04-23T22:17:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.233,29.19,245,113.265625,0,0.0625,0.03125
2019-04-23T22:18:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0.03125,0,0,0,0,0,0,16.236,29.189,245,114.53125,0,0.09375,0.0625
2019-04-23T22:19:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.232,29.186,245,118.5625,0.03125,0.21875,0.0625
2019-04-23T22:20:00Z,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.231,29.189,245,118.46875,0,0.03125,0.03125
2019-04-23T22:21:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.219,29.187,245,117.578125,0,0.6875,0.03125
2019-04-23T22:22:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,16.227,29.184,245,120.875,0,0.03125,0.0625
2019-04-23T22:23:00Z,0.3125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.23,29.184,245,122.765625,0,0,0
2019-04-23T22:24:00Z,0.40625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,16.234,29.185,245,120.671875,0.03125,0.125,0.09375
2019-04-23T22:25:00Z,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.217,29.181,244,119.015625,0,0,0
2019-04-23T22:26:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.216,29.183,245,119.859375,0.03125,0.0625,0.0625
2019-04-23T22:27:00Z,0.3125,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.216,29.184,245,119.84375,0,0,0.03125
2019-04-23T22:28:00Z,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,16.223,29.183,245,121.3125,0,0.0625,0.0625
2019-04-23T22:29:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,16.224,29.184,245,119.859375,0.03125,0.1875,0.0625
2019-04-23T22:30:00Z,0.40625,0.09375,0.03125,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.222,29.184,245,117.984375,0,1.1875,0.0625
2019-04-23T22:31:00Z,0.4375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.214,29.185,245,118.1875,0.03125,0.09375,0.0625
2019-04-23T22:32:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.21,29.186,245,117.765625,0,0.03125,0.03125
2019-04-23T22:33:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.213,29.184,245,118.703125,0,0.09375,0.0625
2019-04-23T22:34:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.191,29.198,245,121.796875,0,0.0625,0.03125
2019-04-23T22:35:00Z,0.4375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,16.181,29.197,245,123.765625,0.03125,0.21875,0.125
2019-04-23T22:36:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.197,29.195,245,126.875,0.03125,0,0
2019-04-23T22:37:00Z,0.28125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,29.185,245,128.65625,0,0.03125,0.03125
2019-04-23T22:38:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.209,29.187,245,127.203125,0,0.03125,0.03125
2019-04-23T22:39:00Z,0.5,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,16.216,29.187,245,126.84375,0.03125,0.03125,0.03125
2019-04-23T22:40:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.221,29.188,245,126.46875,0,0.03125,0
2019-04-23T22:41:00Z,0.3125,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.212,29.186,245,126.984375,0,0.03125,0.03125
2019-04-23T22:42:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.223,29.189,245,128.890625,0,0,0
2019-04-23T22:43:00Z,0.3125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.212,29.186,245,129.171875,0,0.03125,0.03125
2019-04-23T22:44:00Z,0.28125,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.216,29.195,245,125.125,0,0,0.03125
2019-04-23T22:45:00Z,0.3125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.193,29.202,245,124.421875,0,0.03125,0.03125
2019-04-23T22:46:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.205,29.2,245,124.8125,0.03125,0.03125,0.03125
2019-04-23T22:47:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.209,29.193,245,121.78125,0,0.03125,0.03125
2019-04-23T22:48:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,16.203,29.194,245,122.671875,0,0.09375,0.03125
2019-04-23T22:49:00Z,0.46875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.203,29.197,245,121.046875,0.03125,0.03125,0.03125
2019-04-23T22:50:00Z,0.34375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,29.195,245,119.40625,0,0.03125,0.03125
2019-04-23T22:51:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.208,29.193,245,119.875,0.03125,0.0625,0.0625
2019-04-23T22:52:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,16.208,29.193,245,118.828125,0,0.40625,0.0625
2019-04-23T22:53:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,16.21,29.197,245,119.15625,0.03125,0.03125,0.03125
2019-04-23T22:54:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.221,29.191,245,122.734375,0,0.03125,0
2019-04-23T22:55:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.209,29.195,245,125.21875,0,0.03125,0
2019-04-23T22:56:00Z,0.34375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0,16.22,29.193,244,127.46875,0,0.78125,0.0625
2019-04-23T22:57:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.217,29.192,245,126.84375,0,0,0.03125
2019-04-23T22:58:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.217,29.19,245,123.703125,0,0,0.03125
2019-04-23T22:59:00Z,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.218,29.194,245,121.9375,0.03125,0.03125,0.0625
2019-04-23T23:00:00Z,0.46875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.216,29.191,245,122.984375,0.03125,0.03125,0.03125
2019-04-23T23:01:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.215,29.192,245,123.609375,0.03125,0,0
2019-04-23T23:02:00Z,0.375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.222,29.19,245,124.171875,0,0,0
2019-04-23T23:03:00Z,0.40625,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,16.214,29.19,245,127.265625,0,0.1875,0.0625
2019-04-23T23:04:00Z,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0,16.214,29.19,245,127.3125,0,0.09375,0.0625
2019-04-23T23:05:00Z,0.4375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,16.213,29.19,245,126.828125,0.03125,0.03125,0
