date,Bin00,Bin00_counts_ml,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
4/24/2019 3:23,0.802,0.149348231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,4.99,5.37,31,27.3,0,0,488,0,0,606,0.01,0.01,0.01,0.01,0.02,0.03
4/24/2019 3:23,1.804,0.33594041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.37,31.1,27.3,0,0,466,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:23,1.403,0.260780669,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,9.67,0,1.804,4.99,5.38,31,27.3,2,0,480,0,0,606,0.02,0.12,0.16,0.01,0.03,0.03
4/24/2019 3:23,1.403,0.261266294,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,1.603,4.99,5.37,31.1,27.3,3,0,454,0,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:23,1.804,0.341020794,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,0,0,2.004,4.99,5.29,31.1,27.2,2,0,473,0,0,606,0.01,0.02,0.02,0.01,0.02,0.03
4/24/2019 3:23,0.2,0.037523452,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,0.601,4.99,5.33,31.1,27.3,2,0,461,0,0,606,0.01,0.01,0.01,0.01,0.02,0.03
4/24/2019 3:24,2.405,0.451219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,4.99,5.33,31.1,27.3,0,0,471,1,0,607,0.02,0.02,0.02,0.01,0.02,0.03
4/24/2019 3:24,0.802,0.150469043,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1.202,4.99,5.33,31.1,27.3,1,0,466,0,0,606,0.02,0.02,0.02,0.01,0.02,0.03
4/24/2019 3:24,1.603,0.301315789,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,1.804,4.99,5.32,31,27.2,0,0,461,0,0,606,0.01,0.01,0.01,0.01,0.02,0.03
4/24/2019 3:24,1.603,0.301315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.32,31,27.3,1,0,482,0,0,606,0.01,0.01,0.01,0.01,0.02,0.03
4/24/2019 3:24,2.004,0.378113208,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,10.67,0,2.405,4.99,5.3,31,27.3,1,0,454,0,0,606,0.02,0.12,0.17,0.01,0.03,0.03
4/24/2019 3:24,1.804,0.340377358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.3,31,27.3,1,0,492,0,0,607,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:25,1.804,0.344933078,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.004,4.99,5.23,31.1,27.3,3,0,449,1,0,606,0.01,0.02,0.02,0.01,0.03,0.03
4/24/2019 3:25,1.403,0.268260038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.23,31.1,27.3,1,0,465,2,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:25,1.002,0.192322457,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,1.202,4.99,5.21,31,27.2,4,0,453,1,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:25,1.202,0.230710173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,4.99,5.21,31,27.3,3,0,468,0,0,607,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:25,2.004,0.385384615,0.401,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.67,0,0,3.006,4.99,5.2,31.1,27.3,4,0,450,0,0,606,0.05,0.07,0.07,0.01,0.03,0.03
4/24/2019 3:25,1.804,0.34559387,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.004,4.99,5.22,31,27.3,1,0,458,1,0,607,0.01,0.02,0.02,0.01,0.03,0.03
4/24/2019 3:26,2.004,0.383908046,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,4.99,5.22,31.1,27.3,1,0,459,1,0,606,0.02,0.02,0.02,0.01,0.03,0.03
4/24/2019 3:26,1.603,0.307088123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.22,31.1,27.2,2,0,457,0,0,607,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:26,2.004,0.382442748,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.204,4.99,5.24,31.1,27.3,2,0,487,0,0,606,0.02,0.02,0.02,0.01,0.03,0.03
4/24/2019 3:26,1.403,0.267748092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.24,31.1,27.3,1,0,475,2,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:26,1.202,0.229389313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,4.99,5.24,31,27.3,0,0,463,1,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:26,0.802,0.152471483,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,1.202,4.99,5.26,31.1,27.3,1,0,476,0,0,606,0.02,0.07,0.07,0.01,0.03,0.03
4/24/2019 3:27,1.603,0.304752852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.26,31,27.3,2,0,460,2,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:27,1.603,0.304174573,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,1.804,4.99,5.27,31.1,27.3,2,0,465,0,0,606,0.01,0.01,0.01,0.01,0.03,0.03
4/24/2019 3:27,1.403,0.266223909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.27,31.1,27.2,2,0,460,2,0,607,0.01,0.01,0.01,0.01,0.02,0.03
4/24/2019 3:27,1.804,0.339736347,0.601,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.605,4.99,5.31,31,27.3,2,0,451,0,0,606,0.03,0.03,0.03,0.01,0.02,0.03
4/24/2019 3:27,2.405,0.452067669,0.601,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3.206,4.99,5.32,31,27.3,2,0,472,0,0,606,0.03,0.04,0.04,0.02,0.03,0.03
4/24/2019 3:27,1.202,0.22593985,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,1.603,4.99,5.32,31.1,27.3,2,0,470,1,0,606,0.02,0.12,0.17,0.02,0.03,0.03
4/24/2019 3:28,2.204,0.414285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,4.99,5.32,31.1,27.3,3,0,476,0,0,607,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:28,0.802,0.15075188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,4.99,5.32,31,27.2,1,0,434,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:28,1.403,0.263721805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.32,31,27.3,1,0,439,0,0,607,0.01,0.01,0.01,0.02,0.02,0.03
4/24/2019 3:28,1.603,0.301315789,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33,0,0,2.004,4.99,5.32,31.1,27.3,4,0,453,1,0,606,0.03,0.1,0.1,0.02,0.03,0.03
4/24/2019 3:28,0.802,0.150187266,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.002,4.99,5.34,31.1,27.3,1,0,452,1,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:28,1.603,0.300187266,0,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,4.99,5.34,31.1,27.3,2,0,475,0,0,606,0.03,0.04,0.04,0.02,0.03,0.03
4/24/2019 3:29,1.804,0.337827715,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004,4.99,5.34,31.1,27.3,4,0,489,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:29,2.004,0.374579439,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.204,4.99,5.35,31.1,27.3,2,0,458,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:29,1.804,0.337196262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.35,31.1,27.3,2,0,421,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:29,1.002,0.189056604,0.401,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,1.603,4.99,5.3,31.1,27.3,2,0,423,0,0,606,0.02,0.07,0.08,0.02,0.03,0.03
4/24/2019 3:29,1.202,0.22593985,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,1.403,4.99,5.32,31.1,27.3,0,0,445,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:29,1.202,0.22593985,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,1.603,4.99,5.32,31.1,27.3,3,0,432,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:30,0.802,0.149348231,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.403,4.99,5.37,31.1,27.2,2,0,447,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:30,0.802,0.150187266,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,1.403,4.99,5.34,31.1,27.3,0,0,446,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:30,1.403,0.262734082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.34,31.1,27.3,2,0,433,0,0,605,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:30,1.202,0.225093633,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.34,31.1,27.2,1,0,448,1,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:30,1.804,0.336567164,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.004,4.99,5.36,31.1,27.3,1,0,459,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:30,1.002,0.186940299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,4.99,5.36,31.1,27.3,5,0,448,1,0,607,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:31,1.603,0.29795539,0.2,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.204,4.99,5.38,31.1,27.3,1,0,436,0,0,606,0.03,0.04,0.04,0.02,0.03,0.03
4/24/2019 3:31,1.403,0.262242991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,1.603,4.99,5.35,31.1,27.3,6,0,429,0,0,607,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:31,2.405,0.44869403,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.605,4.99,5.36,31.1,27.3,2,0,417,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:31,3.206,0.598134328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206,4.99,5.36,31.1,27.3,2,0,449,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:31,1.403,0.261753731,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.36,31.1,27.2,2,0,461,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:31,2.004,0.379545455,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2.405,4.99,5.28,31.1,27.3,1,0,456,0,0,606,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:32,1.202,0.227221172,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1.603,4.99,5.29,31.1,27.3,0,0,439,0,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:32,0.401,0.075803403,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,4.99,5.29,31.1,27.3,1,0,460,2,0,606,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:32,0.601,0.113396226,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,1.002,4.99,5.3,31.1,27.3,5,0,420,0,0,607,0.01,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:32,0.802,0.151320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,4.99,5.3,31.1,27.3,3,0,444,0,0,607,0.01,0.01,0.01,0.02,0.03,0.03
4/24/2019 3:32,1.603,0.299626168,0.401,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2.405,4.99,5.35,31.1,27.3,0,0,446,0,0,606,0.04,0.13,0.14,0.02,0.03,0.03
4/24/2019 3:32,1.202,0.223836127,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,1.403,4.99,5.37,31.1,27.3,1,0,418,0,0,607,0.01,0.01,0.01,0.02,0.02,0.03
4/24/2019 3:33,1.804,0.334074074,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,2.004,4.99,5.4,31.1,27.3,2,0,419,0,0,606,0.01,0.01,0.01,0.02,0.02,0.03
4/24/2019 3:33,1.603,0.298510242,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,2.004,4.99,5.37,31.1,27.3,3,0,405,0,0,607,0.02,0.02,0.02,0.02,0.03,0.03
4/24/2019 3:33,1.603,0.296303142,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,2.004,4.99,5.41,31.1,27.3,1,0,448,0,0,606,0.02,0.07,0.08,0.02,0.03,0.03
4/24/2019 3:33,1.603,0.296303142,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.41,31.1,27.3,4,0,406,1,0,606,0.02,0.02,0.02,0.02,0.02,0.03
4/24/2019 3:33,2.204,0.407393715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,4.99,5.41,31.1,27.3,3,0,443,0,0,602,0.01,0.01,0.01,0.02,0.02,0.03
4/24/2019 3:33,1.403,0.258379374,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.004,4.99,5.43,31.1,27.3,1,0,425,0,0,606,0.02,0.02,0.02,0.02,0.02,0.03
4/24/2019 3:34,2.405,0.442909761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,4.99,5.43,31.1,27.2,3,0,435,0,0,607,0.02,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:34,1.002,0.184530387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,4.99,5.43,31.1,27.2,5,0,438,0,0,607,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:34,2.204,0.405893186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204,4.99,5.43,31.1,27.2,4,0,417,1,0,606,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:34,2.204,0.403663004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,2.405,4.99,5.46,31.1,27.3,1,0,432,0,0,606,0.02,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:34,1.603,0.293589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.46,31.1,27.2,3,0,430,0,0,606,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:34,1.603,0.29412844,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,1.804,4.99,5.45,31.1,27.2,0,0,442,0,0,607,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:35,1.202,0.220550459,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.45,31,27.3,6,0,444,0,0,606,0.01,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:35,1.403,0.257431193,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.45,31,27.3,1,0,431,0,0,607,0.02,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:35,0.802,0.147155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,4.99,5.45,31.1,27.3,1,0,433,1,0,606,0,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:35,1.202,0.220550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,4.99,5.45,31.1,27.3,0,0,438,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:35,1.603,0.29412844,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,1.804,4.99,5.45,31.1,27.3,2,0,437,0,0,607,0.02,0.04,0.04,0.02,0.02,0.02
4/24/2019 3:35,1.804,0.331009174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.45,31.1,27.3,1,0,448,0,0,607,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:36,1.002,0.184191176,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1.202,4.99,5.44,31.1,27.2,3,0,424,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:36,2.004,0.373184358,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,0,2.405,4.99,5.37,31.1,27.3,3,0,425,1,0,607,0.02,0.02,0.02,0.01,0.02,0.02
4/24/2019 3:36,1.603,0.298510242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.37,31.1,27.3,0,0,441,1,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:36,1.002,0.188345865,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,1.603,4.99,5.32,31.1,27.3,0,0,409,0,0,606,0.02,0.02,0.02,0.01,0.02,0.02
4/24/2019 3:36,1.603,0.301315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603,4.99,5.32,31.1,27.3,1,0,447,1,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:36,1.403,0.266223909,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33,0,0,0,1.603,4.99,5.27,31.1,27.2,0,0,436,1,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:37,1.603,0.304174573,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1.804,4.99,5.27,31.1,27.3,1,0,456,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:37,1.603,0.30245283,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.804,4.99,5.3,31.1,27.3,0,0,406,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:37,1.603,0.303598485,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1.804,4.99,5.28,31.1,27.3,2,0,445,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:37,1.202,0.229827916,0.401,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,1.804,4.99,5.23,31.1,27.3,6,0,414,0,0,606,0.02,0.03,0.03,0.01,0.02,0.02
4/24/2019 3:37,2.405,0.464285714,0.401,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,3.006,4.99,5.18,31.1,27.2,1,0,435,0,0,607,0.03,0.08,0.09,0.01,0.02,0.02
4/24/2019 3:37,1.804,0.347591522,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,2.204,4.99,5.19,31.1,27.3,1,0,454,0,0,606,0.03,0.07,0.08,0.02,0.02,0.02
4/24/2019 3:38,1.804,0.347591522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,4.99,5.19,31.1,27.2,0,0,449,0,0,607,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:38,1.603,0.307677543,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2.004,4.99,5.21,31.1,27.3,0,0,427,0,0,607,0.02,0.07,0.08,0.02,0.02,0.02
4/24/2019 3:38,1.202,0.230710173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,4.99,5.21,31.1,27.3,3,0,449,0,0,607,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:38,2.004,0.384644914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004,4.99,5.21,31.1,27.3,2,0,437,0,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:38,1.403,0.269289827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,4.99,5.21,31.1,27.3,2,0,406,1,0,606,0.01,0.01,0.01,0.01,0.02,0.02
4/24/2019 3:38,1.403,0.270849421,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,8.67,0,0,2.004,4.99,5.18,31.1,27.3,5,0,418,0,0,607,0.03,0.05,0.05,0.01,0.02,0.02
4/24/2019 3:39,2.204,0.422222222,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,2.605,4.99,5.22,31.1,27.3,4,0,443,0,0,606,0.02,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:39,2.204,0.424662813,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,2.405,4.99,5.19,31.1,27.3,1,0,407,0,0,606,0.02,0.02,0.02,0.02,0.02,0.02
4/24/2019 3:39,1.002,0.194186047,0.2,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.67,0,0,1.603,4.99,5.16,31.1,27.4,1,0,428,0,0,607,0.03,0.07,0.07,0.02,0.02,0.02
4/24/2019 3:39,1.403,0.270849421,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.603,4.99,5.18,31.1,27.3,1,0,434,0,0,607,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:39,1.002,0.193436293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,4.99,5.18,31.1,27.3,2,0,457,0,0,606,0.01,0.01,0.01,0.02,0.02,0.02
4/24/2019 3:39,1.202,0.232046332,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,1.403,4.99,5.18,31.1,27.3,4,0,444,0,0,606,0.02,0.04,0.04,0.02,0.02,0.03
