File name:	 C:\Program Files\Grimm\DustMonitor\data\190426 Blg 100_107.txt,Factor C = ---,Mode: Count (particle/litre),Sample interval: 1 minute,Calculation: Accumulative
Date/time,>0.30 µm,>0.40 µm,>0.50 µm,>0.65 µm,>0.80 µm,>1.0 µm,>1.6 µm,>2.0 µm,>3.0 µm,>4.0 µm,>5.0 µm,>7.5 µm,>10.0 µm,>15.0 µm,>20.0 µm
26/04/2019 18.13.00,865,0,160,0,35,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.14.00,860,0,195,0,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.15.00,930,0,200,0,75,0,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.16.00,890,0,225,0,55,0,5,0,5,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.17.00,945,0,230,0,40,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.18.00,845,0,160,0,30,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.19.00,785,0,185,0,40,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.20.00,1005,0,260,0,65,0,25,0,5,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.21.00,925,0,210,0,40,0,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.22.00,845,0,210,0,30,0,10,0,10,0,10,0,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.23.00,900,0,195,0,55,0,15,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.24.00,905,0,210,0,55,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.25.00,875,0,230,0,45,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.26.00,920,0,175,0,35,0,15,0,10,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.27.00,820,0,195,0,60,0,15,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.28.00,885,0,205,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.29.00,785,0,140,0,65,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.30.00,775,0,140,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.31.00,825,0,135,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.32.00,810,0,170,0,55,0,15,0,10,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.33.00,730,0,165,0,40,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.34.00,855,0,200,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.35.00,810,0,185,0,40,0,15,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.36.00,895,0,205,0,65,0,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.37.00,865,0,170,0,65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.38.00,755,0,155,0,50,0,15,0,5,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.39.00,815,0,175,0,25,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.40.00,870,0,165,0,30,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.41.00,805,0,180,0,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.42.00,805,0,145,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.43.00,750,0,150,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.44.00,755,0,145,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.45.00,770,0,130,0,25,0,5,0,5,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.46.00,740,0,145,0,35,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.47.00,870,0,220,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.48.00,760,0,180,0,40,0,15,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.49.00,815,0,160,0,45,0,15,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.50.00,890,0,215,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019 18.51.00,800,0,200,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
