Software ver: OPC-N3 Alphasense 1.0.6457.18465
Device SerNo,OPC-N3 177470014                                            
InfoString,OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
Laser digital pot setting,172
Fan digital pot setting,255
ToF to SFR factor,58
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin23 (upper boundary)
Bin low boundary (ADC o/p),14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Bin low boundary (particle diameter [um]),0.35,0.46,0.66,1.00,1.30,1.70,2.30,3.00,4.00,5.20,6.50,8.00,10.00,12.00,14.00,16.00,18.00,20.00,22.00,25.00,28.00,31.00,34.00,37.00,40.00
Bin mean (particle diameter [um]),0.41,0.56,0.83,1.15,1.50,2.00,2.65,3.50,4.60,5.85,7.25,9.00,11.00,13.00,15.00,17.00,19.00,21.00,23.50,26.50,29.50,32.50,35.50,38.50
Vol of a particle in bin (um3),0.0348,0.0920,0.2994,0.7963,1.7671,4.1888,9.7440,22.4493,50.9650,104.8253,199.5320,381.7035,696.9100,1150.3465,1767.1459,2572.4408,3591.3640,4849.0483,6795.1995,9743.9769,13442.0241,17974.1642,23425.2202,29880.0150
Weighting for bin,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Data:
OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
43560.0365950463,0.634,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.67,0.00,0.00,0.00,0.667,29.99,5.21,30.3,19.9,1,0,27,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0372894907,0.700,0.067,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.800,29.99,5.20,30.3,20.0,1,0,19,0,0,622,0.01,0.02,0.02,0.01,0.01,0.01
43560.0379839352,0.667,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.67,0.00,0.00,0.00,0.700,29.99,5.13,30.3,19.9,0,0,31,0,0,622,0.00,0.01,0.01,0.01,0.01,0.01
43560.0386783796,0.634,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,0.00,0.00,0.00,0.700,29.99,5.09,30.3,19.9,0,0,26,0,0,622,0.01,0.01,0.01,0.00,0.01,0.01
43560.0393728241,0.333,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.400,29.99,5.10,30.3,20.0,2,0,24,0,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.0400672685,0.634,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.667,29.99,5.12,30.3,20.1,1,0,20,0,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.040761713,0.467,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,0.00,0.00,0.00,0.567,29.99,5.06,30.3,20.0,1,0,15,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0414561574,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.333,29.99,5.06,30.3,20.0,1,0,27,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0421506019,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.600,29.99,5.06,30.3,20.1,1,0,20,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0428450463,0.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.734,29.99,5.06,30.3,20.0,1,0,31,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0435394907,0.500,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,0.534,29.99,5.10,30.3,20.0,0,0,26,1,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0442339352,0.667,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,0.700,29.99,5.09,30.3,20.0,2,0,26,0,0,622,0.00,0.01,0.01,0.00,0.00,0.00
43560.0449283796,0.400,0.067,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,8.67,0.00,0.00,0.500,29.99,5.05,30.3,20.1,0,0,32,1,0,622,0.01,0.01,0.01,0.00,0.01,0.01
43560.0456228241,0.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.467,29.99,5.05,30.3,20.1,1,0,33,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0463172685,0.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.867,29.99,5.05,30.3,20.0,1,0,29,0,0,622,0.01,0.01,0.01,0.00,0.01,0.01
43560.047011713,0.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.367,29.99,5.05,30.4,20.0,0,0,19,0,0,620,0.00,0.00,0.00,0.00,0.01,0.01
43560.0477061574,0.800,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.900,29.99,5.04,30.3,20.0,2,0,26,0,0,623,0.01,0.01,0.01,0.00,0.01,0.01
43560.0484006019,0.834,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.00,0.00,0.00,0.00,0.900,29.99,5.07,30.3,19.9,3,0,32,0,0,623,0.01,0.01,0.01,0.01,0.01,0.01
43560.0490950463,0.667,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,0.734,29.99,5.05,30.3,19.8,1,0,20,0,0,623,0.01,0.01,0.01,0.01,0.01,0.01
43560.0497894907,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.700,29.99,5.05,30.3,19.9,2,0,30,0,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.0504839352,0.667,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.700,29.99,5.05,30.3,19.7,2,0,22,1,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43560.0511783796,0.567,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,0.600,29.99,5.06,30.3,19.7,1,0,29,1,0,623,0.00,0.00,0.00,0.01,0.01,0.01
43560.0518728241,0.333,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.467,29.99,5.06,30.3,19.7,4,0,27,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0525672685,0.467,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.500,29.99,5.06,30.3,19.6,1,0,32,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.053261713,0.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.567,29.99,5.06,30.3,19.6,0,0,29,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0539561574,0.734,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,0.767,29.99,5.05,30.3,19.6,2,0,23,0,0,623,0.01,0.01,0.01,0.00,0.00,0.00
43560.0546506019,0.800,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.00,0.00,0.00,0.00,0.867,29.99,5.00,30.3,19.6,1,0,25,0,0,622,0.01,0.01,0.01,0.00,0.00,0.00
43560.0553450463,0.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.634,29.99,5.00,30.3,19.6,1,0,27,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0560394907,0.567,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,0.600,29.99,4.99,30.3,19.6,2,0,21,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0567339352,0.467,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.500,29.99,5.00,30.3,19.5,1,0,20,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0574283796,0.700,0.000,0.033,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.767,29.99,5.00,30.3,19.5,0,0,25,0,0,622,0.01,0.02,0.02,0.01,0.01,0.01
43560.0581228241,0.634,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.667,29.99,5.01,30.3,19.5,1,0,37,1,0,623,0.00,0.00,0.00,0.01,0.01,0.01
43560.0588172685,0.433,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,0.500,29.99,4.99,30.3,19.6,2,0,19,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.059511713,0.634,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.767,29.99,5.01,30.3,19.5,1,0,18,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43560.0602061574,0.567,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.600,29.99,5.02,30.3,19.5,2,0,30,1,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.0609006018,0.500,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,0.567,29.99,5.05,30.3,19.6,1,0,28,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0615950463,0.367,0.100,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,0.500,29.99,5.01,30.3,19.6,5,0,27,0,0,622,0.01,0.01,0.01,0.00,0.01,0.01
43560.0622894907,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.534,29.99,5.01,30.3,19.5,2,0,28,2,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0629839352,0.400,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.467,29.99,5.02,30.3,19.5,1,0,31,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0636783796,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.534,29.99,5.02,30.3,19.4,3,0,22,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0643728241,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.700,29.99,5.02,30.3,19.5,2,0,23,1,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0650672685,0.734,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,0.767,29.99,5.06,30.3,19.5,0,0,22,1,0,622,0.01,0.01,0.01,0.00,0.00,0.00
43560.065761713,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.433,29.99,5.06,30.3,19.5,2,0,26,1,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0664561574,0.367,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.67,0.00,0.00,0.00,0.433,29.99,5.04,30.3,19.5,0,0,26,0,0,622,0.00,0.01,0.01,0.00,0.00,0.00
43560.0671506019,0.367,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.400,29.99,5.04,30.3,19.5,1,0,33,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0678450463,0.634,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.667,29.99,5.05,30.3,19.4,1,0,18,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0685394907,0.734,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,0.800,29.99,5.05,30.3,19.5,1,0,18,0,0,623,0.01,0.01,0.01,0.00,0.00,0.00
43560.0692339352,0.500,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.567,29.99,5.07,30.3,19.4,1,0,23,1,0,622,0.01,0.01,0.01,0.00,0.01,0.01
43560.0699283796,0.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.734,29.99,5.07,30.3,19.4,0,0,25,0,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.0706228241,0.467,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,8.00,0.00,0.00,0.500,29.99,5.07,30.3,19.4,0,0,18,1,0,623,0.00,0.01,0.01,0.01,0.01,0.01
43560.0713172685,0.634,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,0.667,29.99,5.06,30.3,19.3,0,0,32,1,0,623,0.00,0.00,0.00,0.01,0.01,0.01
43560.072011713,0.433,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.467,29.99,5.08,30.3,19.4,1,0,21,1,0,623,0.00,0.00,0.00,0.00,0.01,0.01
43560.0727061574,0.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.367,29.99,5.08,30.3,19.3,0,0,29,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0734006019,0.267,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.300,29.99,5.09,30.3,19.4,1,0,29,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0740950463,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.767,29.99,5.09,30.3,19.4,1,0,17,0,0,623,0.01,0.01,0.01,0.00,0.00,0.00
43560.0747894907,0.834,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.00,0.00,0.00,0.00,0.900,29.99,5.03,30.3,19.4,2,0,26,0,0,622,0.01,0.01,0.01,0.00,0.00,0.00
43560.0754839352,0.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.567,29.99,5.03,30.3,19.4,0,0,17,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0761783796,0.534,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.600,29.99,5.08,30.3,19.4,1,0,20,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0768728241,0.467,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.534,29.99,5.11,30.3,19.4,2,0,27,1,0,622,0.00,0.01,0.01,0.01,0.01,0.01
43560.0775672685,0.400,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.00,0.00,0.00,0.00,0.467,29.99,5.05,30.3,19.5,1,0,20,1,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.078261713,0.634,0.067,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.33,0.00,0.00,0.00,0.767,29.99,5.02,30.3,19.5,2,0,22,0,0,622,0.01,0.01,0.01,0.01,0.01,0.01
43560.0789561574,0.600,0.033,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,12.00,0.00,0.667,29.99,5.02,30.3,19.4,0,0,23,2,0,622,0.01,0.02,0.03,0.01,0.01,0.01
43560.0796506019,0.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.467,29.99,5.02,30.3,19.5,2,0,32,0,0,622,0.00,0.00,0.00,0.01,0.01,0.01
43560.0803450463,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.534,29.99,5.02,30.3,19.5,1,0,31,0,0,623,0.00,0.00,0.00,0.00,0.01,0.01
43560.0810394907,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.433,29.99,5.02,30.3,19.4,2,0,23,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0817339352,0.267,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.300,29.99,5.03,30.3,19.5,1,0,24,0,0,622,0.00,0.00,0.00,0.00,0.01,0.01
43560.0824283796,0.567,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,0.600,29.99,5.05,30.3,19.5,0,0,27,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.0831228241,0.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.534,29.99,5.05,30.3,19.5,1,0,24,0,0,622,0.00,0.00,0.00,0.00,0.00,0.00
43560.0838172685,0.433,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,0.534,29.99,5.09,30.3,19.5,6,0,29,0,0,623,0.00,0.00,0.00,0.00,0.00,0.00
43560.084511713,0.567,0.033,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,8.67,0.00,0.00,0.667,29.99,5.09,30.3,19.5,2,0,26,0,0,623,0.01,0.02,0.54,0.00,0.01,0.11
43560.0852061574,0.500,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,0.600,29.99,5.10,30.3,19.4,2,0,25,0,0,623,0.00,0.01,0.01,0.00,0.01,0.11
43560.0859006019,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.667,29.99,5.10,30.3,19.5,1,0,25,0,0,622,0.00,0.00,0.00,0.00,0.01,0.11
43560.0865950463,0.367,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,0.00,0.00,0.00,0.400,29.99,5.09,30.3,19.4,2,0,27,0,0,623,0.00,0.00,0.00,0.00,0.01,0.11
