TimeBeginning,TimeEnding,1028100_PM10_21_PreScaled,1028100_PM10_21_Scaled,1028100_PM10_21_Unit,1028100_PM10_21_Slope,1028100_PM10_21_Offset,1028100_PM10_21_Status,1028100_PM2.5_23_PreScaled,1028100_PM2.5_23_Scaled,1028100_PM2.5_23_Unit,1028100_PM2.5_23_Slope,1028100_PM2.5_23_Offset,1028100_PM2.5_23_Status
29/01/2018 18:00,29/01/2018 18:15,10.1,10.1,ug/m3,1,0,Valid,8.037,8.037,ug/m3,1,0,Valid
29/01/2018 18:15,29/01/2018 18:30,7.658,7.658,ug/m3,1,0,Valid,5.439,5.439,ug/m3,1,0,Valid
29/01/2018 18:30,29/01/2018 18:45,6.654,6.654,ug/m3,1,0,Valid,4.562,4.562,ug/m3,1,0,Valid
29/01/2018 18:45,29/01/2018 19:00,5.696,5.696,ug/m3,1,0,Valid,4.087,4.087,ug/m3,1,0,Valid
29/01/2018 19:00,29/01/2018 19:15,7.93,7.93,ug/m3,1,0,Valid,4.202,4.202,ug/m3,1,0,Valid
29/01/2018 19:15,29/01/2018 19:30,7.597,7.597,ug/m3,1,0,Valid,5,5,ug/m3,1,0,Valid
29/01/2018 19:30,29/01/2018 19:45,8.965,8.965,ug/m3,1,0,Valid,5.587,5.587,ug/m3,1,0,Valid
29/01/2018 19:45,29/01/2018 20:00,8.032,8.032,ug/m3,1,0,Valid,5.306,5.306,ug/m3,1,0,Valid
29/01/2018 20:00,29/01/2018 20:15,10.53,10.53,ug/m3,1,0,Valid,6.544,6.544,ug/m3,1,0,Valid
29/01/2018 20:15,29/01/2018 20:30,8.15,8.15,ug/m3,1,0,Valid,5.838,5.838,ug/m3,1,0,Valid
29/01/2018 20:30,29/01/2018 20:45,8.34,8.34,ug/m3,1,0,Valid,5.382,5.382,ug/m3,1,0,Valid
29/01/2018 20:45,29/01/2018 21:00,7.375,7.375,ug/m3,1,0,Valid,4.785,4.785,ug/m3,1,0,Valid
29/01/2018 21:00,29/01/2018 21:15,6.342,6.342,ug/m3,1,0,Valid,4.179,4.179,ug/m3,1,0,Valid
29/01/2018 21:15,29/01/2018 21:30,7.303,7.303,ug/m3,1,0,Valid,4.256,4.256,ug/m3,1,0,Valid
29/01/2018 21:30,29/01/2018 21:45,7.159,7.159,ug/m3,1,0,Valid,4.187,4.187,ug/m3,1,0,Valid
29/01/2018 21:45,29/01/2018 22:00,5.869,5.869,ug/m3,1,0,Valid,4.363,4.363,ug/m3,1,0,Valid
29/01/2018 22:00,29/01/2018 22:15,13.82,13.82,ug/m3,1,0,Valid,10.58,10.58,ug/m3,1,0,Valid
29/01/2018 22:15,29/01/2018 22:30,6.832,6.832,ug/m3,1,0,Valid,5.361,5.361,ug/m3,1,0,Valid
29/01/2018 22:30,29/01/2018 22:45,6.905,6.905,ug/m3,1,0,Valid,4.744,4.744,ug/m3,1,0,Valid
29/01/2018 22:45,29/01/2018 23:00,7.302,7.302,ug/m3,1,0,Valid,4.8,4.8,ug/m3,1,0,Valid
29/01/2018 23:00,29/01/2018 23:15,6.585,6.585,ug/m3,1,0,Valid,5.039,5.039,ug/m3,1,0,Valid
29/01/2018 23:15,29/01/2018 23:30,6.943,6.943,ug/m3,1,0,Valid,5.225,5.225,ug/m3,1,0,Valid
29/01/2018 23:30,29/01/2018 23:45,6.261,6.261,ug/m3,1,0,Valid,4.373,4.373,ug/m3,1,0,Valid
29/01/2018 23:45,30/01/2018 00:00,6.908,6.908,ug/m3,1,0,Valid,4.73,4.73,ug/m3,1,0,Valid
30/01/2018 00:00,30/01/2018 00:15,4.384,4.384,ug/m3,1,0,Valid,3.713,3.713,ug/m3,1,0,Valid
30/01/2018 00:15,30/01/2018 00:30,4.223,4.223,ug/m3,1,0,Valid,3.672,3.672,ug/m3,1,0,Valid
30/01/2018 00:30,30/01/2018 00:45,5.578,5.578,ug/m3,1,0,Valid,4.356,4.356,ug/m3,1,0,Valid
30/01/2018 00:45,30/01/2018 01:00,4.027,4.027,ug/m3,1,0,Valid,3.34,3.34,ug/m3,1,0,Valid
30/01/2018 01:00,30/01/2018 01:15,5.358,5.358,ug/m3,1,0,Valid,4.711,4.711,ug/m3,1,0,Valid
30/01/2018 01:15,30/01/2018 01:30,4.373,4.373,ug/m3,1,0,Valid,3.958,3.958,ug/m3,1,0,Valid
30/01/2018 01:30,30/01/2018 01:45,3.829,3.829,ug/m3,1,0,Valid,3.52,3.52,ug/m3,1,0,Valid
30/01/2018 01:45,30/01/2018 02:00,3.864,3.864,ug/m3,1,0,Valid,3.313,3.313,ug/m3,1,0,Valid
30/01/2018 02:00,30/01/2018 02:15,6.805,6.805,ug/m3,1,0,Valid,5.831,5.831,ug/m3,1,0,Valid
30/01/2018 02:15,30/01/2018 02:30,3.545,3.545,ug/m3,1,0,Valid,2.721,2.721,ug/m3,1,0,Valid
30/01/2018 02:30,30/01/2018 02:45,2.712,2.712,ug/m3,1,0,Valid,2.452,2.452,ug/m3,1,0,Valid
30/01/2018 02:45,30/01/2018 03:00,3.046,3.046,ug/m3,1,0,Valid,2.639,2.639,ug/m3,1,0,Valid
30/01/2018 03:00,30/01/2018 03:15,2.641,2.641,ug/m3,1,0,Valid,2.421,2.421,ug/m3,1,0,Valid
30/01/2018 03:15,30/01/2018 03:30,3.327,3.327,ug/m3,1,0,Valid,2.871,2.871,ug/m3,1,0,Valid
30/01/2018 03:30,30/01/2018 03:45,2.589,2.589,ug/m3,1,0,Valid,2.271,2.271,ug/m3,1,0,Valid
30/01/2018 03:45,30/01/2018 04:00,2.184,2.184,ug/m3,1,0,Valid,2.008,2.008,ug/m3,1,0,Valid
30/01/2018 04:00,30/01/2018 04:15,1.951,1.951,ug/m3,1,0,Valid,1.793,1.793,ug/m3,1,0,Valid
30/01/2018 04:15,30/01/2018 04:30,1.969,1.969,ug/m3,1,0,Valid,1.833,1.833,ug/m3,1,0,Valid
30/01/2018 04:30,30/01/2018 04:45,2.89,2.89,ug/m3,1,0,Valid,2.259,2.259,ug/m3,1,0,Valid
30/01/2018 04:45,30/01/2018 05:00,2.505,2.505,ug/m3,1,0,Valid,2.376,2.376,ug/m3,1,0,Valid
30/01/2018 05:00,30/01/2018 05:15,2.999,2.999,ug/m3,1,0,Valid,2.638,2.638,ug/m3,1,0,Valid
30/01/2018 05:15,30/01/2018 05:30,2.824,2.824,ug/m3,1,0,Valid,2.448,2.448,ug/m3,1,0,Valid
30/01/2018 05:30,30/01/2018 05:45,2.87,2.87,ug/m3,1,0,Valid,2.321,2.321,ug/m3,1,0,Valid
30/01/2018 05:45,30/01/2018 06:00,2.546,2.546,ug/m3,1,0,Valid,2.116,2.116,ug/m3,1,0,Valid
30/01/2018 06:00,30/01/2018 06:15,2.705,2.705,ug/m3,1,0,Valid,2.25,2.25,ug/m3,1,0,Valid
30/01/2018 06:15,30/01/2018 06:30,3.207,3.207,ug/m3,1,0,Valid,2.609,2.609,ug/m3,1,0,Valid
30/01/2018 06:30,30/01/2018 06:45,2.997,2.997,ug/m3,1,0,Valid,2.496,2.496,ug/m3,1,0,Valid
30/01/2018 06:45,30/01/2018 07:00,2.6,2.6,ug/m3,1,0,Valid,2.449,2.449,ug/m3,1,0,Valid
30/01/2018 07:00,30/01/2018 07:15,2.294,2.294,ug/m3,1,0,Valid,2.146,2.146,ug/m3,1,0,Valid
30/01/2018 07:15,30/01/2018 07:30,3.205,3.205,ug/m3,1,0,Valid,2.429,2.429,ug/m3,1,0,Valid
30/01/2018 07:30,30/01/2018 07:45,2.558,2.558,ug/m3,1,0,Valid,2.323,2.323,ug/m3,1,0,Valid
30/01/2018 07:45,30/01/2018 08:00,3.222,3.222,ug/m3,1,0,Valid,2.529,2.529,ug/m3,1,0,Valid
30/01/2018 08:00,30/01/2018 08:15,2.819,2.819,ug/m3,1,0,Valid,2.358,2.358,ug/m3,1,0,Valid
30/01/2018 08:15,30/01/2018 08:30,2.463,2.463,ug/m3,1,0,Valid,2.159,2.159,ug/m3,1,0,Valid
30/01/2018 08:30,30/01/2018 08:45,2.616,2.616,ug/m3,1,0,Valid,2.308,2.308,ug/m3,1,0,Valid
30/01/2018 08:45,30/01/2018 09:00,3.22,3.22,ug/m3,1,0,Valid,2.558,2.558,ug/m3,1,0,Valid
30/01/2018 09:00,30/01/2018 09:15,3.103,3.103,ug/m3,1,0,Valid,2.677,2.677,ug/m3,1,0,Valid
30/01/2018 09:15,30/01/2018 09:30,3,3,ug/m3,1,0,Valid,2.638,2.638,ug/m3,1,0,Valid
30/01/2018 09:30,30/01/2018 09:45,3.799,3.799,ug/m3,1,0,Valid,2.853,2.853,ug/m3,1,0,Valid
30/01/2018 09:45,30/01/2018 10:00,3.994,3.994,ug/m3,1,0,Valid,3.389,3.389,ug/m3,1,0,Valid
30/01/2018 10:00,30/01/2018 10:15,5.013,5.013,ug/m3,1,0,Valid,4.126,4.126,ug/m3,1,0,Valid
30/01/2018 10:15,30/01/2018 10:30,5.702,5.702,ug/m3,1,0,Valid,4.597,4.597,ug/m3,1,0,Valid
30/01/2018 10:30,30/01/2018 10:45,6.471,6.471,ug/m3,1,0,Valid,4.932,4.932,ug/m3,1,0,Valid
30/01/2018 10:45,30/01/2018 11:00,6.527,6.527,ug/m3,1,0,Valid,5.394,5.394,ug/m3,1,0,Valid
30/01/2018 11:00,30/01/2018 11:15,6.365,6.365,ug/m3,1,0,Valid,5.201,5.201,ug/m3,1,0,Valid
30/01/2018 11:15,30/01/2018 11:30,7.002,7.002,ug/m3,1,0,Valid,5.165,5.165,ug/m3,1,0,Valid
30/01/2018 11:30,30/01/2018 11:45,9.33,9.33,ug/m3,1,0,Valid,7.113,7.113,ug/m3,1,0,Valid
30/01/2018 11:45,30/01/2018 12:00,11.41,11.41,ug/m3,1,0,Valid,8.229,8.229,ug/m3,1,0,Valid
30/01/2018 12:00,30/01/2018 12:15,12.6,12.6,ug/m3,1,0,Valid,8.512,8.512,ug/m3,1,0,Valid
30/01/2018 12:15,30/01/2018 12:30,13.03,13.03,ug/m3,1,0,Valid,8.503,8.503,ug/m3,1,0,Valid
30/01/2018 12:30,30/01/2018 12:45,10.7,10.7,ug/m3,1,0,Valid,7.951,7.951,ug/m3,1,0,Valid
30/01/2018 12:45,30/01/2018 13:00,10.24,10.24,ug/m3,1,0,Valid,6.487,6.487,ug/m3,1,0,Valid
30/01/2018 13:00,30/01/2018 13:15,10.79,10.79,ug/m3,1,0,Valid,6.072,6.072,ug/m3,1,0,Valid
30/01/2018 13:15,30/01/2018 13:30,10.29,10.29,ug/m3,1,0,Valid,5.408,5.408,ug/m3,1,0,Valid
30/01/2018 13:30,30/01/2018 13:45,8.813,8.813,ug/m3,1,0,Valid,4.794,4.794,ug/m3,1,0,Valid
30/01/2018 13:45,30/01/2018 14:00,6.802,6.802,ug/m3,1,0,Valid,3.224,3.224,ug/m3,1,0,Valid
30/01/2018 14:00,30/01/2018 14:15,4.403,4.403,ug/m3,1,0,Valid,2.321,2.321,ug/m3,1,0,Valid
30/01/2018 14:15,30/01/2018 14:30,4.63,4.63,ug/m3,1,0,Valid,2.408,2.408,ug/m3,1,0,Valid
30/01/2018 14:30,30/01/2018 14:45,7.273,7.273,ug/m3,1,0,Valid,2.834,2.834,ug/m3,1,0,Valid
30/01/2018 14:45,30/01/2018 15:00,4.795,4.795,ug/m3,1,0,Valid,2.666,2.666,ug/m3,1,0,Valid
30/01/2018 15:00,30/01/2018 15:15,4.619,4.619,ug/m3,1,0,Valid,2.635,2.635,ug/m3,1,0,Valid
30/01/2018 15:15,30/01/2018 15:30,5.262,5.262,ug/m3,1,0,Valid,2.597,2.597,ug/m3,1,0,Valid
30/01/2018 15:30,30/01/2018 15:45,5.543,5.543,ug/m3,1,0,Valid,2.387,2.387,ug/m3,1,0,Valid
30/01/2018 15:45,30/01/2018 16:00,5.65,5.65,ug/m3,1,0,Valid,2.297,2.297,ug/m3,1,0,Valid
30/01/2018 16:00,30/01/2018 16:15,6.833,6.833,ug/m3,1,0,Valid,3.908,3.908,ug/m3,1,0,Valid
30/01/2018 16:15,30/01/2018 16:30,9.201,9.201,ug/m3,1,0,Valid,5.568,5.568,ug/m3,1,0,Valid
30/01/2018 16:30,30/01/2018 16:45,8.782,8.782,ug/m3,1,0,Valid,6.086,6.086,ug/m3,1,0,Valid
30/01/2018 16:45,30/01/2018 17:00,12.35,12.35,ug/m3,1,0,Valid,6.92,6.92,ug/m3,1,0,Valid
30/01/2018 17:00,30/01/2018 17:15,16.59,16.59,ug/m3,1,0,Valid,7.676,7.676,ug/m3,1,0,Valid
30/01/2018 17:15,30/01/2018 17:30,11.05,11.05,ug/m3,1,0,Valid,7.032,7.032,ug/m3,1,0,Valid
30/01/2018 17:30,30/01/2018 17:45,10.72,10.72,ug/m3,1,0,Valid,7.124,7.124,ug/m3,1,0,Valid
30/01/2018 17:45,30/01/2018 18:00,12.35,12.35,ug/m3,1,0,Valid,8.144,8.144,ug/m3,1,0,Valid
30/01/2018 18:00,30/01/2018 18:15,12.11,12.11,ug/m3,1,0,Valid,8.155,8.155,ug/m3,1,0,Valid
30/01/2018 18:15,30/01/2018 18:30,13.56,13.56,ug/m3,1,0,Valid,9.228,9.228,ug/m3,1,0,Valid
30/01/2018 18:30,30/01/2018 18:45,15.12,15.12,ug/m3,1,0,Valid,10.82,10.82,ug/m3,1,0,Valid
30/01/2018 18:45,30/01/2018 19:00,15.21,15.21,ug/m3,1,0,Valid,11.28,11.28,ug/m3,1,0,Valid
30/01/2018 19:00,30/01/2018 19:15,14.65,14.65,ug/m3,1,0,Valid,11.23,11.23,ug/m3,1,0,Valid
30/01/2018 19:15,30/01/2018 19:30,15.56,15.56,ug/m3,1,0,Valid,10.85,10.85,ug/m3,1,0,Valid
30/01/2018 19:30,30/01/2018 19:45,14.16,14.16,ug/m3,1,0,Valid,11.47,11.47,ug/m3,1,0,Valid
30/01/2018 19:45,30/01/2018 20:00,13.87,13.87,ug/m3,1,0,Valid,11.19,11.19,ug/m3,1,0,Valid
30/01/2018 20:00,30/01/2018 20:15,14.35,14.35,ug/m3,1,0,Valid,11.74,11.74,ug/m3,1,0,Valid
30/01/2018 20:15,30/01/2018 20:30,15.62,15.62,ug/m3,1,0,Valid,12.99,12.99,ug/m3,1,0,Valid
30/01/2018 20:30,30/01/2018 20:45,14.93,14.93,ug/m3,1,0,Valid,13.18,13.18,ug/m3,1,0,Valid
30/01/2018 20:45,30/01/2018 21:00,15.24,15.24,ug/m3,1,0,Valid,13.34,13.34,ug/m3,1,0,Valid
30/01/2018 21:00,30/01/2018 21:15,15.67,15.67,ug/m3,1,0,Valid,12.83,12.83,ug/m3,1,0,Valid
30/01/2018 21:15,30/01/2018 21:30,16.1,16.1,ug/m3,1,0,Valid,13.63,13.63,ug/m3,1,0,Valid
30/01/2018 21:30,30/01/2018 21:45,15.75,15.75,ug/m3,1,0,Valid,13.84,13.84,ug/m3,1,0,Valid
30/01/2018 21:45,30/01/2018 22:00,15.93,15.93,ug/m3,1,0,Valid,13.39,13.39,ug/m3,1,0,Valid
30/01/2018 22:00,30/01/2018 22:15,17.36,17.36,ug/m3,1,0,Valid,14.45,14.45,ug/m3,1,0,Valid
30/01/2018 22:15,30/01/2018 22:30,16.21,16.21,ug/m3,1,0,Valid,13.6,13.6,ug/m3,1,0,Valid
30/01/2018 22:30,30/01/2018 22:45,17.44,17.44,ug/m3,1,0,Valid,14.66,14.66,ug/m3,1,0,Valid
30/01/2018 22:45,30/01/2018 23:00,17.22,17.22,ug/m3,1,0,Valid,14.11,14.11,ug/m3,1,0,Valid
30/01/2018 23:00,30/01/2018 23:15,17.84,17.84,ug/m3,1,0,Valid,14.35,14.35,ug/m3,1,0,Valid
30/01/2018 23:15,30/01/2018 23:30,19.25,19.25,ug/m3,1,0,Valid,16.71,16.71,ug/m3,1,0,Valid
30/01/2018 23:30,30/01/2018 23:45,19.78,19.78,ug/m3,1,0,Valid,16.3,16.3,ug/m3,1,0,Valid
30/01/2018 23:45,31/01/2018 00:00,20.93,20.93,ug/m3,1,0,Valid,17.21,17.21,ug/m3,1,0,Valid
31/01/2018 00:00,31/01/2018 00:15,21.19,21.19,ug/m3,1,0,Valid,17.87,17.87,ug/m3,1,0,Valid
31/01/2018 00:15,31/01/2018 00:30,21.49,21.49,ug/m3,1,0,Valid,17.28,17.28,ug/m3,1,0,Valid
31/01/2018 00:30,31/01/2018 00:45,21.1,21.1,ug/m3,1,0,Valid,17.31,17.31,ug/m3,1,0,Valid
31/01/2018 00:45,31/01/2018 01:00,20.06,20.06,ug/m3,1,0,Valid,16.31,16.31,ug/m3,1,0,Valid
31/01/2018 01:00,31/01/2018 01:15,21.29,21.29,ug/m3,1,0,Valid,16.58,16.58,ug/m3,1,0,Valid
31/01/2018 01:15,31/01/2018 01:30,21.04,21.04,ug/m3,1,0,Valid,16.22,16.22,ug/m3,1,0,Valid
31/01/2018 01:30,31/01/2018 01:45,18.92,18.92,ug/m3,1,0,Valid,15.94,15.94,ug/m3,1,0,Valid
31/01/2018 01:45,31/01/2018 02:00,19.58,19.58,ug/m3,1,0,Valid,16.38,16.38,ug/m3,1,0,Valid
31/01/2018 02:00,31/01/2018 02:15,20.14,20.14,ug/m3,1,0,Valid,15.75,15.75,ug/m3,1,0,Valid
31/01/2018 02:15,31/01/2018 02:30,18.99,18.99,ug/m3,1,0,Valid,16.11,16.11,ug/m3,1,0,Valid
31/01/2018 02:30,31/01/2018 02:45,19.59,19.59,ug/m3,1,0,Valid,15.89,15.89,ug/m3,1,0,Valid
31/01/2018 02:45,31/01/2018 03:00,18.23,18.23,ug/m3,1,0,Valid,14.71,14.71,ug/m3,1,0,Valid
31/01/2018 03:00,31/01/2018 03:15,19.68,19.68,ug/m3,1,0,Valid,15.52,15.52,ug/m3,1,0,Valid
31/01/2018 03:15,31/01/2018 03:30,19.67,19.67,ug/m3,1,0,Valid,15.56,15.56,ug/m3,1,0,Valid
31/01/2018 03:30,31/01/2018 03:45,19.56,19.56,ug/m3,1,0,Valid,15.27,15.27,ug/m3,1,0,Valid
31/01/2018 03:45,31/01/2018 04:00,20.4,20.4,ug/m3,1,0,Valid,15.05,15.05,ug/m3,1,0,Valid
31/01/2018 04:00,31/01/2018 04:15,19.09,19.09,ug/m3,1,0,Valid,14.82,14.82,ug/m3,1,0,Valid
31/01/2018 04:15,31/01/2018 04:30,19.03,19.03,ug/m3,1,0,Valid,14.82,14.82,ug/m3,1,0,Valid
31/01/2018 04:30,31/01/2018 04:45,18.83,18.83,ug/m3,1,0,Valid,13.75,13.75,ug/m3,1,0,Valid
31/01/2018 04:45,31/01/2018 05:00,16.25,16.25,ug/m3,1,0,Valid,13.18,13.18,ug/m3,1,0,Valid
31/01/2018 05:00,31/01/2018 05:15,17.22,17.22,ug/m3,1,0,Valid,13.02,13.02,ug/m3,1,0,Valid
31/01/2018 05:15,31/01/2018 05:30,14.92,14.92,ug/m3,1,0,Valid,12.86,12.86,ug/m3,1,0,Valid
31/01/2018 05:30,31/01/2018 05:45,15.89,15.89,ug/m3,1,0,Valid,13.2,13.2,ug/m3,1,0,Valid
31/01/2018 05:45,31/01/2018 06:00,13.8,13.8,ug/m3,1,0,Valid,12.24,12.24,ug/m3,1,0,Valid
31/01/2018 06:00,31/01/2018 06:15,14.11,14.11,ug/m3,1,0,Valid,12.35,12.35,ug/m3,1,0,Valid
31/01/2018 06:15,31/01/2018 06:30,15.49,15.49,ug/m3,1,0,Valid,12.69,12.69,ug/m3,1,0,Valid
31/01/2018 06:30,31/01/2018 06:45,15.33,15.33,ug/m3,1,0,Valid,12.74,12.74,ug/m3,1,0,Valid
31/01/2018 06:45,31/01/2018 07:00,15.72,15.72,ug/m3,1,0,Valid,12.66,12.66,ug/m3,1,0,Valid
31/01/2018 07:00,31/01/2018 07:15,18.28,18.28,ug/m3,1,0,Valid,13.13,13.13,ug/m3,1,0,Valid
31/01/2018 07:15,31/01/2018 07:30,19.35,19.35,ug/m3,1,0,Valid,13.78,13.78,ug/m3,1,0,Valid
31/01/2018 07:30,31/01/2018 07:45,18.15,18.15,ug/m3,1,0,Valid,13.04,13.04,ug/m3,1,0,Valid
31/01/2018 07:45,31/01/2018 08:00,15.8,15.8,ug/m3,1,0,Valid,11.95,11.95,ug/m3,1,0,Valid
31/01/2018 08:00,31/01/2018 08:15,15.79,15.79,ug/m3,1,0,Valid,12.2,12.2,ug/m3,1,0,Valid
31/01/2018 08:15,31/01/2018 08:30,16.27,16.27,ug/m3,1,0,Valid,12.78,12.78,ug/m3,1,0,Valid
31/01/2018 08:30,31/01/2018 08:45,18.54,18.54,ug/m3,1,0,Valid,13.64,13.64,ug/m3,1,0,Valid
31/01/2018 08:45,31/01/2018 09:00,18.21,18.21,ug/m3,1,0,Valid,14.16,14.16,ug/m3,1,0,Valid
31/01/2018 09:00,31/01/2018 09:15,18.89,18.89,ug/m3,1,0,Valid,13.62,13.62,ug/m3,1,0,Valid
31/01/2018 09:15,31/01/2018 09:30,16.6,16.6,ug/m3,1,0,Valid,13.37,13.37,ug/m3,1,0,Valid
31/01/2018 09:30,31/01/2018 09:45,20.46,20.46,ug/m3,1,0,Valid,15.88,15.88,ug/m3,1,0,Valid
31/01/2018 09:45,31/01/2018 10:00,22.31,22.31,ug/m3,1,0,Valid,17.73,17.73,ug/m3,1,0,Valid
31/01/2018 10:00,31/01/2018 10:15,22.63,22.63,ug/m3,1,0,Valid,17.66,17.66,ug/m3,1,0,Valid
31/01/2018 10:15,31/01/2018 10:30,23.5,23.5,ug/m3,1,0,Valid,19.03,19.03,ug/m3,1,0,Valid
31/01/2018 10:30,31/01/2018 10:45,23.67,23.67,ug/m3,1,0,Valid,19.7,19.7,ug/m3,1,0,Valid
31/01/2018 10:45,31/01/2018 11:00,25.46,25.46,ug/m3,1,0,Valid,20.62,20.62,ug/m3,1,0,Valid
31/01/2018 11:00,31/01/2018 11:15,23.9,23.9,ug/m3,1,0,Valid,19.67,19.67,ug/m3,1,0,Valid
31/01/2018 11:15,31/01/2018 11:30,21.41,21.41,ug/m3,1,0,Valid,17.85,17.85,ug/m3,1,0,Valid
31/01/2018 11:30,31/01/2018 11:45,21.65,21.65,ug/m3,1,0,Valid,17.78,17.78,ug/m3,1,0,Valid
31/01/2018 11:45,31/01/2018 12:00,21.06,21.06,ug/m3,1,0,Valid,17.79,17.79,ug/m3,1,0,Valid
31/01/2018 12:00,31/01/2018 12:15,22.2,22.2,ug/m3,1,0,Valid,18.18,18.18,ug/m3,1,0,Valid
31/01/2018 12:15,31/01/2018 12:30,22.77,22.77,ug/m3,1,0,Valid,17.82,17.82,ug/m3,1,0,Valid
31/01/2018 12:30,31/01/2018 12:45,22.82,22.82,ug/m3,1,0,Valid,18.59,18.59,ug/m3,1,0,Valid
31/01/2018 12:45,31/01/2018 13:00,21.22,21.22,ug/m3,1,0,Valid,18.22,18.22,ug/m3,1,0,Valid
31/01/2018 13:00,31/01/2018 13:15,21.78,21.78,ug/m3,1,0,Valid,17.93,17.93,ug/m3,1,0,Valid
31/01/2018 13:15,31/01/2018 13:30,21.6,21.6,ug/m3,1,0,Valid,17.4,17.4,ug/m3,1,0,Valid
31/01/2018 13:30,31/01/2018 13:45,21.96,21.96,ug/m3,1,0,Valid,18.39,18.39,ug/m3,1,0,Valid
31/01/2018 13:45,31/01/2018 14:00,20.75,20.75,ug/m3,1,0,Valid,17.28,17.28,ug/m3,1,0,Valid
31/01/2018 14:00,31/01/2018 14:15,20.92,20.92,ug/m3,1,0,Valid,16.93,16.93,ug/m3,1,0,Valid
31/01/2018 14:15,31/01/2018 14:30,21.84,21.84,ug/m3,1,0,Valid,16.99,16.99,ug/m3,1,0,Valid
31/01/2018 14:30,31/01/2018 14:45,21.04,21.04,ug/m3,1,0,Valid,16.8,16.8,ug/m3,1,0,Valid
31/01/2018 14:45,31/01/2018 15:00,20.32,20.32,ug/m3,1,0,Valid,16.04,16.04,ug/m3,1,0,Valid
31/01/2018 15:00,31/01/2018 15:15,22.14,22.14,ug/m3,1,0,Valid,17.22,17.22,ug/m3,1,0,Valid
31/01/2018 15:15,31/01/2018 15:30,23.78,23.78,ug/m3,1,0,Valid,17.87,17.87,ug/m3,1,0,Valid
31/01/2018 15:30,31/01/2018 15:45,20.87,20.87,ug/m3,1,0,Valid,17.36,17.36,ug/m3,1,0,Valid
31/01/2018 15:45,31/01/2018 16:00,19.22,19.22,ug/m3,1,0,Valid,16,16,ug/m3,1,0,Valid
31/01/2018 16:00,31/01/2018 16:15,20.89,20.89,ug/m3,1,0,Valid,16.24,16.24,ug/m3,1,0,Valid
31/01/2018 16:15,31/01/2018 16:30,20.17,20.17,ug/m3,1,0,Valid,16.37,16.37,ug/m3,1,0,Valid
31/01/2018 16:30,31/01/2018 16:45,19.52,19.52,ug/m3,1,0,Valid,15.38,15.38,ug/m3,1,0,Valid
31/01/2018 16:45,31/01/2018 17:00,20.27,20.27,ug/m3,1,0,Valid,16.15,16.15,ug/m3,1,0,Valid
31/01/2018 17:00,31/01/2018 17:15,20.07,20.07,ug/m3,1,0,Valid,15.68,15.68,ug/m3,1,0,Valid
31/01/2018 17:15,31/01/2018 17:30,19.66,19.66,ug/m3,1,0,Valid,15.85,15.85,ug/m3,1,0,Valid
31/01/2018 17:30,31/01/2018 17:45,22.01,22.01,ug/m3,1,0,Valid,17.48,17.48,ug/m3,1,0,Valid
31/01/2018 17:45,31/01/2018 18:00,25.09,25.09,ug/m3,1,0,Valid,19.42,19.42,ug/m3,1,0,Valid
31/01/2018 18:00,31/01/2018 18:15,25.94,25.94,ug/m3,1,0,Valid,20.85,20.85,ug/m3,1,0,Valid
31/01/2018 18:15,31/01/2018 18:30,30.45,30.45,ug/m3,1,0,Valid,23.43,23.43,ug/m3,1,0,Valid
31/01/2018 18:30,31/01/2018 18:45,30.46,30.46,ug/m3,1,0,Valid,25.54,25.54,ug/m3,1,0,Valid
31/01/2018 18:45,31/01/2018 19:00,29.37,29.37,ug/m3,1,0,Valid,22.89,22.89,ug/m3,1,0,Valid
31/01/2018 19:00,31/01/2018 19:15,32.22,32.22,ug/m3,1,0,Valid,25.36,25.36,ug/m3,1,0,Valid
31/01/2018 19:15,31/01/2018 19:30,32.61,32.61,ug/m3,1,0,Valid,26.54,26.54,ug/m3,1,0,Valid
31/01/2018 19:30,31/01/2018 19:45,33.86,33.86,ug/m3,1,0,Valid,25.42,25.42,ug/m3,1,0,Valid
31/01/2018 19:45,31/01/2018 20:00,38.67,38.67,ug/m3,1,0,Valid,26.32,26.32,ug/m3,1,0,Valid
31/01/2018 20:00,31/01/2018 20:15,30.79,30.79,ug/m3,1,0,Valid,24.44,24.44,ug/m3,1,0,Valid
31/01/2018 20:15,31/01/2018 20:30,28.59,28.59,ug/m3,1,0,Valid,24.14,24.14,ug/m3,1,0,Valid
31/01/2018 20:30,31/01/2018 20:45,31.14,31.14,ug/m3,1,0,Valid,25.78,25.78,ug/m3,1,0,Valid
31/01/2018 20:45,31/01/2018 21:00,30.82,30.82,ug/m3,1,0,Valid,25.31,25.31,ug/m3,1,0,Valid
31/01/2018 21:00,31/01/2018 21:15,28.02,28.02,ug/m3,1,0,Valid,24.31,24.31,ug/m3,1,0,Valid
31/01/2018 21:15,31/01/2018 21:30,30.46,30.46,ug/m3,1,0,Valid,24.95,24.95,ug/m3,1,0,Valid
31/01/2018 21:30,31/01/2018 21:45,30.84,30.84,ug/m3,1,0,Valid,24.81,24.81,ug/m3,1,0,Valid
31/01/2018 21:45,31/01/2018 22:00,32.34,32.34,ug/m3,1,0,Valid,25.74,25.74,ug/m3,1,0,Valid
31/01/2018 22:00,31/01/2018 22:15,34.51,34.51,ug/m3,1,0,Valid,26.75,26.75,ug/m3,1,0,Valid
